fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
24749,2,2,Denmark;Copenhagen,1.1.2016,149,0.963,0.55
30707,2,7,Germany;Frankfurt,30.6.2016,27,0.978,0.15
30708,3,5,Germany;Berlin,30.6.2016,24,0.978,0.01
30709,8,4,Germany;Frankfurt,30.6.2016,16,0.978,0.01
30710,11,5,Germany;Berlin,30.6.2016,15,0.978,0.01
30711,8,5,Germany;Berlin,30.6.2016,13,0.978,0.01
30712,4,7,Germany;Frankfurt,30.6.2016,8,0.978,0
30713,8,7,Germany;Frankfurt,30.6.2016,8,0.978,0
30714,5,7,Germany;Frankfurt,30.6.2016,3,0.978,0
30715,10,7,Germany;Frankfurt,30.6.2016,2,0.978,0
30716,11,7,Germany;Frankfurt,1.7.2016,147,0.975,0.55
30717,5,2,Denmark;Copenhagen,1.7.2016,142,0.975,0.55
30718,10,7,Germany;Frankfurt,1.7.2016,140,0.975,0.55
30719,10,5,Germany;Berlin,1.7.2016,139,0.975,0.55
30720,6,7,Germany;Frankfurt,1.7.2016,134,0.975,0.55
30721,10,5,Germany;Berlin,1.7.2016,133,0.975,0.55
30722,5,3,Czech republic;Brno,1.7.2016,123,0.975,0.55
30723,2,5,Germany;Berlin,1.7.2016,123,0.975,0.55
30724,2,4,Germany;Frankfurt,1.7.2016,118,0.975,0.55
30725,7,5,Germany;Berlin,1.7.2016,118,0.975,0.55
30726,5,7,Germany;Frankfurt,1.7.2016,112,0.975,0.55
30727,7,6,Germany;Dresden,1.7.2016,107,0.975,0.55
30728,3,4,Germany;Frankfurt,1.7.2016,90,0.975,0.4
30729,10,5,Germany;Berlin,1.7.2016,89,0.975,0.4
30730,2,1,Czech republic;Prague,1.7.2016,89,0.975,0.4
30731,11,7,Germany;Frankfurt,1.7.2016,89,0.975,0.4
30732,1,5,Germany;Berlin,1.7.2016,86,0.975,0.4
30733,8,1,Czech republic;Prague,1.7.2016,83,0.975,0.4
30734,1,5,Germany;Berlin,1.7.2016,82,0.975,0.4
30735,10,5,Germany;Berlin,1.7.2016,75,0.975,0.15
30736,6,5,Germany;Berlin,1.7.2016,64,0.975,0.15
30737,3,4,Germany;Frankfurt,1.7.2016,64,0.975,0.15
30738,8,4,Germany;Frankfurt,1.7.2016,63,0.975,0.15
30739,1,1,Czech republic;Prague,1.7.2016,61,0.975,0.15
30740,1,7,Germany;Frankfurt,1.7.2016,56,0.975,0.15
30741,6,5,Germany;Berlin,1.7.2016,53,0.975,0.15
30742,3,5,Germany;Berlin,1.7.2016,53,0.975,0.15
30743,8,1,Czech republic;Prague,1.7.2016,52,0.975,0.15
30744,3,7,Germany;Frankfurt,1.7.2016,52,0.975,0.15
30745,11,7,Germany;Frankfurt,1.7.2016,46,0.975,0.15
30746,9,7,Germany;Frankfurt,1.7.2016,45,0.975,0.15
30747,11,6,Germany;Dresden,1.7.2016,41,0.975,0.15
30748,3,3,Czech republic;Brno,1.7.2016,40,0.975,0.15
30749,4,5,Germany;Berlin,1.7.2016,36,0.975,0.15
30750,2,5,Germany;Berlin,1.7.2016,27,0.975,0.15
30751,7,5,Germany;Berlin,1.7.2016,25,0.975,0.01
30752,8,5,Germany;Berlin,1.7.2016,25,0.975,0.01
30753,8,5,Germany;Berlin,1.7.2016,22,0.975,0.01
30754,4,1,Czech republic;Prague,1.7.2016,21,0.975,0.01
30755,8,5,Germany;Berlin,1.7.2016,18,0.975,0.01
30756,5,7,Germany;Frankfurt,1.7.2016,17,0.975,0.01
30757,6,7,Germany;Frankfurt,1.7.2016,15,0.975,0.01
30758,11,5,Germany;Berlin,1.7.2016,14,0.975,0.01
30759,1,3,Czech republic;Brno,1.7.2016,13,0.975,0.01
30760,1,2,Denmark;Copenhagen,1.7.2016,12,0.975,0.01
30761,4,5,Germany;Berlin,1.7.2016,6,0.975,0
30762,9,7,Germany;Frankfurt,1.7.2016,1,0.975,0
30763,4,2,Denmark;Copenhagen,2.7.2016,150,0.978,0.55
30764,10,1,Czech republic;Prague,2.7.2016,145,0.978,0.55
30765,5,1,Czech republic;Prague,2.7.2016,144,0.978,0.55
30766,2,3,Czech republic;Brno,2.7.2016,143,0.978,0.55
30767,4,5,Germany;Berlin,2.7.2016,139,0.978,0.55
30768,4,6,Germany;Dresden,2.7.2016,138,0.978,0.55
30769,7,7,Germany;Frankfurt,2.7.2016,137,0.978,0.55
30770,6,7,Germany;Frankfurt,2.7.2016,130,0.978,0.55
30771,5,5,Germany;Berlin,2.7.2016,130,0.978,0.55
30772,9,5,Germany;Berlin,2.7.2016,115,0.978,0.55
30773,6,6,Germany;Dresden,2.7.2016,112,0.978,0.55
30774,6,6,Germany;Dresden,2.7.2016,108,0.978,0.55
30775,4,2,Denmark;Copenhagen,2.7.2016,103,0.978,0.55
30776,11,5,Germany;Berlin,2.7.2016,101,0.978,0.55
30777,9,5,Germany;Berlin,2.7.2016,89,0.978,0.4
30778,11,4,Germany;Frankfurt,2.7.2016,85,0.978,0.4
30779,8,5,Germany;Berlin,2.7.2016,83,0.978,0.4
30780,11,5,Germany;Berlin,2.7.2016,82,0.978,0.4
30781,4,4,Germany;Frankfurt,2.7.2016,77,0.978,0.4
30782,8,7,Germany;Frankfurt,2.7.2016,61,0.978,0.15
30783,2,5,Germany;Berlin,2.7.2016,60,0.978,0.15
30784,9,1,Czech republic;Prague,2.7.2016,57,0.978,0.15
30785,2,3,Czech republic;Brno,2.7.2016,51,0.978,0.15
30786,5,1,Czech republic;Prague,2.7.2016,49,0.978,0.15
30787,3,7,Germany;Frankfurt,2.7.2016,49,0.978,0.15
30788,6,5,Germany;Berlin,2.7.2016,45,0.978,0.15
30789,9,5,Germany;Berlin,2.7.2016,45,0.978,0.15
30790,10,5,Germany;Berlin,2.7.2016,43,0.978,0.15
30791,6,7,Germany;Frankfurt,2.7.2016,40,0.978,0.15
30792,3,5,Germany;Berlin,2.7.2016,32,0.978,0.15
30793,10,6,Germany;Dresden,2.7.2016,30,0.978,0.15
30794,8,5,Germany;Berlin,2.7.2016,29,0.978,0.15
30795,1,7,Germany;Frankfurt,2.7.2016,27,0.978,0.15
30796,10,6,Germany;Dresden,2.7.2016,23,0.978,0.01
30797,9,6,Germany;Dresden,2.7.2016,23,0.978,0.01
30798,9,1,Czech republic;Prague,2.7.2016,18,0.978,0.01
30799,4,5,Germany;Berlin,2.7.2016,17,0.978,0.01
30800,9,3,Czech republic;Ostrava,2.7.2016,14,0.978,0.01
30801,1,6,Germany;Dresden,2.7.2016,10,0.978,0
30802,7,2,Denmark;Copenhagen,2.7.2016,9,0.978,0
30803,11,3,Czech republic;Ostrava,2.7.2016,2,0.978,0
30804,7,4,Germany;Frankfurt,5.7.2016,149,0.974,0.55
30805,9,2,Denmark;Copenhagen,5.7.2016,148,0.974,0.55
30806,7,7,Germany;Frankfurt,5.7.2016,148,0.974,0.55
30807,10,7,Germany;Frankfurt,5.7.2016,146,0.974,0.55
30808,10,7,Germany;Frankfurt,5.7.2016,142,0.974,0.55
30809,3,3,Czech republic;Brno,5.7.2016,140,0.974,0.55
30810,1,1,Czech republic;Prague,5.7.2016,137,0.974,0.55
30811,4,7,Germany;Frankfurt,5.7.2016,134,0.974,0.55
30812,3,3,Czech republic;Brno,5.7.2016,133,0.974,0.55
30813,7,4,Germany;Frankfurt,5.7.2016,129,0.974,0.55
30814,10,7,Germany;Frankfurt,5.7.2016,125,0.974,0.55
30815,9,5,Germany;Berlin,5.7.2016,120,0.974,0.55
30816,6,3,Czech republic;Brno,5.7.2016,115,0.974,0.55
30817,10,6,Germany;Dresden,5.7.2016,112,0.974,0.55
30818,11,5,Germany;Berlin,5.7.2016,111,0.974,0.55
30819,8,2,Denmark;Copenhagen,5.7.2016,111,0.974,0.55
30820,2,5,Germany;Berlin,5.7.2016,98,0.974,0.4
30821,5,1,Czech republic;Prague,5.7.2016,95,0.974,0.4
30822,4,7,Germany;Frankfurt,5.7.2016,93,0.974,0.4
30823,9,3,Czech republic;Ostrava,5.7.2016,92,0.974,0.4
30824,1,7,Germany;Frankfurt,5.7.2016,91,0.974,0.4
30825,10,1,Czech republic;Prague,5.7.2016,90,0.974,0.4
30826,10,5,Germany;Berlin,5.7.2016,86,0.974,0.4
30827,10,1,Czech republic;Prague,5.7.2016,83,0.974,0.4
30828,2,5,Germany;Berlin,5.7.2016,82,0.974,0.4
30829,2,7,Germany;Frankfurt,5.7.2016,81,0.974,0.4
30830,5,5,Germany;Berlin,5.7.2016,80,0.974,0.4
30831,9,5,Germany;Berlin,5.7.2016,78,0.974,0.4
30832,10,7,Germany;Frankfurt,5.7.2016,77,0.974,0.4
30833,9,5,Germany;Berlin,5.7.2016,76,0.974,0.4
30834,6,6,Germany;Dresden,5.7.2016,70,0.974,0.15
30835,10,2,Denmark;Copenhagen,5.7.2016,65,0.974,0.15
30836,6,5,Germany;Berlin,5.7.2016,63,0.974,0.15
30837,8,7,Germany;Frankfurt,5.7.2016,62,0.974,0.15
30838,5,7,Germany;Frankfurt,5.7.2016,59,0.974,0.15
30839,5,3,Czech republic;Brno,5.7.2016,57,0.974,0.15
30840,9,4,Germany;Frankfurt,5.7.2016,50,0.974,0.15
30841,10,5,Germany;Berlin,5.7.2016,50,0.974,0.15
30842,10,5,Germany;Berlin,5.7.2016,45,0.974,0.15
30843,4,1,Czech republic;Prague,5.7.2016,41,0.974,0.15
30844,10,2,Denmark;Copenhagen,5.7.2016,25,0.974,0.01
30845,9,1,Czech republic;Prague,5.7.2016,20,0.974,0.01
30846,9,1,Czech republic;Prague,5.7.2016,18,0.974,0.01
30847,5,5,Germany;Berlin,5.7.2016,18,0.974,0.01
30848,11,2,Denmark;Copenhagen,5.7.2016,17,0.974,0.01
30849,6,5,Germany;Berlin,5.7.2016,12,0.974,0.01
30850,7,4,Germany;Frankfurt,5.7.2016,11,0.974,0.01
30851,7,7,Germany;Frankfurt,5.7.2016,10,0.974,0
30852,6,1,Czech republic;Prague,5.7.2016,10,0.974,0
30853,2,1,Czech republic;Prague,5.7.2016,3,0.974,0
30854,6,3,Czech republic;Brno,5.7.2016,2,0.974,0
30855,7,7,Germany;Frankfurt,6.7.2016,150,0.983,0.55
30856,3,7,Germany;Frankfurt,6.7.2016,146,0.983,0.55
30857,6,5,Germany;Berlin,6.7.2016,145,0.983,0.55
30858,8,1,Czech republic;Prague,6.7.2016,142,0.983,0.55
30859,4,1,Czech republic;Prague,6.7.2016,138,0.983,0.55
30860,10,7,Germany;Frankfurt,6.7.2016,137,0.983,0.55
30861,11,5,Germany;Berlin,6.7.2016,133,0.983,0.55
30862,9,5,Germany;Berlin,6.7.2016,133,0.983,0.55
30863,10,6,Germany;Dresden,6.7.2016,131,0.983,0.55
30864,1,7,Germany;Frankfurt,6.7.2016,126,0.983,0.55
30865,8,5,Germany;Berlin,6.7.2016,126,0.983,0.55
30866,11,7,Germany;Frankfurt,6.7.2016,114,0.983,0.55
30867,6,5,Germany;Berlin,6.7.2016,114,0.983,0.55
30868,7,5,Germany;Berlin,6.7.2016,114,0.983,0.55
30869,9,5,Germany;Berlin,6.7.2016,111,0.983,0.55
30870,9,2,Denmark;Copenhagen,6.7.2016,107,0.983,0.55
30871,6,7,Germany;Frankfurt,6.7.2016,107,0.983,0.55
30872,11,2,Denmark;Copenhagen,6.7.2016,104,0.983,0.55
30873,1,4,Germany;Frankfurt,6.7.2016,100,0.983,0.55
30874,3,5,Germany;Berlin,6.7.2016,77,0.983,0.4
30875,6,7,Germany;Frankfurt,6.7.2016,75,0.983,0.15
30876,10,1,Czech republic;Prague,6.7.2016,74,0.983,0.15
30877,1,5,Germany;Berlin,6.7.2016,73,0.983,0.15
30878,5,5,Germany;Berlin,6.7.2016,72,0.983,0.15
30879,10,5,Germany;Berlin,6.7.2016,67,0.983,0.15
30880,7,1,Czech republic;Prague,6.7.2016,67,0.983,0.15
30881,11,5,Germany;Berlin,6.7.2016,63,0.983,0.15
30882,2,7,Germany;Frankfurt,6.7.2016,63,0.983,0.15
30883,3,6,Germany;Dresden,6.7.2016,60,0.983,0.15
30884,6,7,Germany;Frankfurt,6.7.2016,59,0.983,0.15
30885,7,1,Czech republic;Prague,6.7.2016,57,0.983,0.15
30886,8,5,Germany;Berlin,6.7.2016,56,0.983,0.15
30887,7,5,Germany;Berlin,6.7.2016,54,0.983,0.15
30888,3,6,Germany;Dresden,6.7.2016,47,0.983,0.15
30889,6,2,Denmark;Copenhagen,6.7.2016,39,0.983,0.15
30890,9,7,Germany;Frankfurt,6.7.2016,39,0.983,0.15
30891,2,3,Czech republic;Brno,6.7.2016,37,0.983,0.15
30892,7,7,Germany;Frankfurt,6.7.2016,34,0.983,0.15
30893,10,3,Czech republic;Ostrava,6.7.2016,33,0.983,0.15
30894,11,5,Germany;Berlin,6.7.2016,32,0.983,0.15
30895,7,1,Czech republic;Prague,6.7.2016,25,0.983,0.01
30896,7,5,Germany;Berlin,6.7.2016,22,0.983,0.01
30897,4,7,Germany;Frankfurt,6.7.2016,21,0.983,0.01
30898,8,4,Germany;Frankfurt,6.7.2016,17,0.983,0.01
30899,7,5,Germany;Berlin,6.7.2016,12,0.983,0.01
30900,2,7,Germany;Frankfurt,6.7.2016,5,0.983,0
30901,9,3,Czech republic;Ostrava,7.7.2016,150,0.978,0.55
30902,7,5,Germany;Berlin,7.7.2016,143,0.978,0.55
30903,5,3,Czech republic;Brno,7.7.2016,142,0.978,0.55
30904,9,6,Germany;Dresden,7.7.2016,138,0.978,0.55
30905,10,3,Czech republic;Ostrava,7.7.2016,137,0.978,0.55
30906,11,4,Germany;Frankfurt,7.7.2016,136,0.978,0.55
30907,9,5,Germany;Berlin,7.7.2016,131,0.978,0.55
30908,9,5,Germany;Berlin,7.7.2016,130,0.978,0.55
30909,6,3,Czech republic;Brno,7.7.2016,129,0.978,0.55
30910,8,5,Germany;Berlin,7.7.2016,128,0.978,0.55
30911,10,5,Germany;Berlin,7.7.2016,125,0.978,0.55
30912,2,5,Germany;Berlin,7.7.2016,123,0.978,0.55
30913,2,5,Germany;Berlin,7.7.2016,119,0.978,0.55
30914,8,5,Germany;Berlin,7.7.2016,118,0.978,0.55
30915,10,7,Germany;Frankfurt,7.7.2016,111,0.978,0.55
30916,2,7,Germany;Frankfurt,7.7.2016,110,0.978,0.55
30917,7,5,Germany;Berlin,7.7.2016,108,0.978,0.55
30918,1,5,Germany;Berlin,7.7.2016,103,0.978,0.55
30919,7,5,Germany;Berlin,7.7.2016,102,0.978,0.55
30920,10,3,Czech republic;Ostrava,7.7.2016,97,0.978,0.4
30921,2,4,Germany;Frankfurt,7.7.2016,95,0.978,0.4
30922,5,7,Germany;Frankfurt,7.7.2016,86,0.978,0.4
30923,8,5,Germany;Berlin,7.7.2016,84,0.978,0.4
30924,5,7,Germany;Frankfurt,7.7.2016,82,0.978,0.4
30925,6,7,Germany;Frankfurt,7.7.2016,81,0.978,0.4
30926,11,5,Germany;Berlin,7.7.2016,80,0.978,0.4
30927,11,7,Germany;Frankfurt,7.7.2016,79,0.978,0.4
30928,7,1,Czech republic;Prague,7.7.2016,78,0.978,0.4
30929,9,2,Denmark;Copenhagen,7.7.2016,70,0.978,0.15
30930,6,5,Germany;Berlin,7.7.2016,70,0.978,0.15
30931,2,5,Germany;Berlin,7.7.2016,68,0.978,0.15
30932,7,5,Germany;Berlin,7.7.2016,68,0.978,0.15
30933,4,5,Germany;Berlin,7.7.2016,67,0.978,0.15
30934,10,6,Germany;Dresden,7.7.2016,65,0.978,0.15
30935,6,7,Germany;Frankfurt,7.7.2016,63,0.978,0.15
30936,7,5,Germany;Berlin,7.7.2016,61,0.978,0.15
30937,5,7,Germany;Frankfurt,7.7.2016,55,0.978,0.15
30938,11,6,Germany;Dresden,7.7.2016,53,0.978,0.15
30939,8,7,Germany;Frankfurt,7.7.2016,52,0.978,0.15
30940,3,2,Denmark;Copenhagen,7.7.2016,46,0.978,0.15
30941,4,5,Germany;Berlin,7.7.2016,46,0.978,0.15
30942,11,7,Germany;Frankfurt,7.7.2016,45,0.978,0.15
30943,5,5,Germany;Berlin,7.7.2016,39,0.978,0.15
30944,5,7,Germany;Frankfurt,7.7.2016,38,0.978,0.15
30945,6,1,Czech republic;Prague,7.7.2016,29,0.978,0.15
30946,1,7,Germany;Frankfurt,7.7.2016,23,0.978,0.01
30947,5,5,Germany;Berlin,7.7.2016,23,0.978,0.01
30948,3,7,Germany;Frankfurt,7.7.2016,20,0.978,0.01
30949,8,3,Czech republic;Ostrava,7.7.2016,19,0.978,0.01
30950,10,5,Germany;Berlin,7.7.2016,15,0.978,0.01
30951,2,5,Germany;Berlin,7.7.2016,15,0.978,0.01
30952,1,5,Germany;Berlin,7.7.2016,14,0.978,0.01
30953,7,6,Germany;Dresden,7.7.2016,14,0.978,0.01
30954,11,7,Germany;Frankfurt,7.7.2016,11,0.978,0.01
30955,1,4,Germany;Frankfurt,7.7.2016,3,0.978,0
30956,10,5,Germany;Berlin,7.7.2016,3,0.978,0
30957,4,7,Germany;Frankfurt,8.7.2016,150,0.976,0.55
30958,1,7,Germany;Frankfurt,8.7.2016,150,0.976,0.55
30959,5,3,Czech republic;Brno,8.7.2016,150,0.976,0.55
30960,8,2,Denmark;Copenhagen,8.7.2016,149,0.976,0.55
30961,4,7,Germany;Frankfurt,8.7.2016,147,0.976,0.55
30962,10,5,Germany;Berlin,8.7.2016,140,0.976,0.55
30963,11,7,Germany;Frankfurt,8.7.2016,140,0.976,0.55
30964,9,5,Germany;Berlin,8.7.2016,140,0.976,0.55
30965,5,7,Germany;Frankfurt,8.7.2016,127,0.976,0.55
30966,2,7,Germany;Frankfurt,8.7.2016,126,0.976,0.55
30967,8,6,Germany;Dresden,8.7.2016,123,0.976,0.55
30968,6,7,Germany;Frankfurt,8.7.2016,123,0.976,0.55
30969,8,7,Germany;Frankfurt,8.7.2016,120,0.976,0.55
30970,6,2,Denmark;Copenhagen,8.7.2016,118,0.976,0.55
30971,7,4,Germany;Frankfurt,8.7.2016,118,0.976,0.55
30972,9,7,Germany;Frankfurt,8.7.2016,111,0.976,0.55
30973,7,6,Germany;Dresden,8.7.2016,108,0.976,0.55
30974,11,7,Germany;Frankfurt,8.7.2016,100,0.976,0.55
30975,9,6,Germany;Dresden,8.7.2016,99,0.976,0.4
30976,7,2,Denmark;Copenhagen,8.7.2016,99,0.976,0.4
30977,2,1,Czech republic;Prague,8.7.2016,99,0.976,0.4
30978,5,5,Germany;Berlin,8.7.2016,90,0.976,0.4
30979,4,1,Czech republic;Prague,8.7.2016,89,0.976,0.4
30980,8,5,Germany;Berlin,8.7.2016,88,0.976,0.4
30981,8,7,Germany;Frankfurt,8.7.2016,84,0.976,0.4
30982,7,4,Germany;Frankfurt,8.7.2016,81,0.976,0.4
30983,2,1,Czech republic;Prague,8.7.2016,76,0.976,0.4
30984,4,3,Czech republic;Brno,8.7.2016,66,0.976,0.15
30985,6,3,Czech republic;Brno,8.7.2016,57,0.976,0.15
30986,1,7,Germany;Frankfurt,8.7.2016,56,0.976,0.15
30987,5,5,Germany;Berlin,8.7.2016,54,0.976,0.15
30988,1,5,Germany;Berlin,8.7.2016,43,0.976,0.15
30989,9,6,Germany;Dresden,8.7.2016,37,0.976,0.15
30990,10,5,Germany;Berlin,8.7.2016,37,0.976,0.15
30991,2,3,Czech republic;Brno,8.7.2016,37,0.976,0.15
30992,1,4,Germany;Frankfurt,8.7.2016,36,0.976,0.15
30993,3,4,Germany;Frankfurt,8.7.2016,31,0.976,0.15
30994,1,4,Germany;Frankfurt,8.7.2016,29,0.976,0.15
30995,6,5,Germany;Berlin,8.7.2016,26,0.976,0.15
30996,9,4,Germany;Frankfurt,8.7.2016,26,0.976,0.15
30997,6,2,Denmark;Copenhagen,8.7.2016,20,0.976,0.01
30998,2,7,Germany;Frankfurt,8.7.2016,16,0.976,0.01
30999,5,6,Germany;Dresden,8.7.2016,15,0.976,0.01
31000,8,2,Denmark;Copenhagen,8.7.2016,13,0.976,0.01
31001,10,3,Czech republic;Ostrava,8.7.2016,7,0.976,0
31002,1,3,Czech republic;Brno,8.7.2016,7,0.976,0
31003,5,5,Germany;Berlin,9.7.2016,148,0.978,0.55
31004,5,7,Germany;Frankfurt,9.7.2016,145,0.978,0.55
31005,1,5,Germany;Berlin,9.7.2016,143,0.978,0.55
31006,4,5,Germany;Berlin,9.7.2016,142,0.978,0.55
31007,6,5,Germany;Berlin,9.7.2016,140,0.978,0.55
31008,9,7,Germany;Frankfurt,9.7.2016,139,0.978,0.55
31009,5,5,Germany;Berlin,9.7.2016,135,0.978,0.55
31010,1,5,Germany;Berlin,9.7.2016,130,0.978,0.55
31011,2,7,Germany;Frankfurt,9.7.2016,130,0.978,0.55
31012,5,5,Germany;Berlin,9.7.2016,128,0.978,0.55
31013,3,2,Denmark;Copenhagen,9.7.2016,127,0.978,0.55
31014,4,5,Germany;Berlin,9.7.2016,122,0.978,0.55
31015,11,7,Germany;Frankfurt,9.7.2016,120,0.978,0.55
31016,10,5,Germany;Berlin,9.7.2016,117,0.978,0.55
31017,2,5,Germany;Berlin,9.7.2016,115,0.978,0.55
31018,10,2,Denmark;Copenhagen,9.7.2016,110,0.978,0.55
31019,4,7,Germany;Frankfurt,9.7.2016,108,0.978,0.55
31020,8,7,Germany;Frankfurt,9.7.2016,107,0.978,0.55
31021,3,5,Germany;Berlin,9.7.2016,106,0.978,0.55
31022,10,5,Germany;Berlin,9.7.2016,93,0.978,0.4
31023,8,7,Germany;Frankfurt,9.7.2016,91,0.978,0.4
31024,11,2,Denmark;Copenhagen,9.7.2016,89,0.978,0.4
31025,4,5,Germany;Berlin,9.7.2016,86,0.978,0.4
31026,2,6,Germany;Dresden,9.7.2016,80,0.978,0.4
31027,1,1,Czech republic;Prague,9.7.2016,80,0.978,0.4
31028,5,7,Germany;Frankfurt,9.7.2016,76,0.978,0.4
31029,7,5,Germany;Berlin,9.7.2016,76,0.978,0.4
31030,1,7,Germany;Frankfurt,9.7.2016,75,0.978,0.15
31031,11,5,Germany;Berlin,9.7.2016,74,0.978,0.15
31032,11,2,Denmark;Copenhagen,9.7.2016,73,0.978,0.15
31033,11,1,Czech republic;Prague,9.7.2016,66,0.978,0.15
31034,8,1,Czech republic;Prague,9.7.2016,60,0.978,0.15
31035,8,5,Germany;Berlin,9.7.2016,59,0.978,0.15
31036,2,7,Germany;Frankfurt,9.7.2016,58,0.978,0.15
31037,5,7,Germany;Frankfurt,9.7.2016,58,0.978,0.15
31038,8,2,Denmark;Copenhagen,9.7.2016,50,0.978,0.15
31039,4,3,Czech republic;Brno,9.7.2016,41,0.978,0.15
31040,7,5,Germany;Berlin,9.7.2016,41,0.978,0.15
31041,8,2,Denmark;Copenhagen,9.7.2016,39,0.978,0.15
31042,11,5,Germany;Berlin,9.7.2016,39,0.978,0.15
31043,10,5,Germany;Berlin,9.7.2016,37,0.978,0.15
31044,7,5,Germany;Berlin,9.7.2016,37,0.978,0.15
31045,11,6,Germany;Dresden,9.7.2016,36,0.978,0.15
31046,2,7,Germany;Frankfurt,9.7.2016,27,0.978,0.15
31047,5,5,Germany;Berlin,9.7.2016,27,0.978,0.15
31048,6,4,Germany;Frankfurt,9.7.2016,20,0.978,0.01
31049,10,3,Czech republic;Ostrava,9.7.2016,12,0.978,0.01
31050,5,6,Germany;Dresden,9.7.2016,10,0.978,0
31051,9,5,Germany;Berlin,9.7.2016,8,0.978,0
31052,10,6,Germany;Dresden,9.7.2016,7,0.978,0
31053,5,7,Germany;Frankfurt,9.7.2016,5,0.978,0
31054,6,4,Germany;Frankfurt,9.7.2016,5,0.978,0
31055,10,7,Germany;Frankfurt,11.7.2016,148,0.974,0.55
31056,10,5,Germany;Berlin,11.7.2016,146,0.974,0.55
31057,6,4,Germany;Frankfurt,11.7.2016,146,0.974,0.55
31058,2,6,Germany;Dresden,11.7.2016,145,0.974,0.55
31059,1,7,Germany;Frankfurt,11.7.2016,144,0.974,0.55
31060,4,4,Germany;Frankfurt,11.7.2016,142,0.974,0.55
31061,9,5,Germany;Berlin,11.7.2016,140,0.974,0.55
31062,4,1,Czech republic;Prague,11.7.2016,139,0.974,0.55
31063,8,7,Germany;Frankfurt,11.7.2016,138,0.974,0.55
31064,10,4,Germany;Frankfurt,11.7.2016,136,0.974,0.55
31065,3,3,Czech republic;Brno,11.7.2016,129,0.974,0.55
31066,9,7,Germany;Frankfurt,11.7.2016,126,0.974,0.55
31067,6,4,Germany;Frankfurt,11.7.2016,126,0.974,0.55
31068,3,1,Czech republic;Prague,11.7.2016,116,0.974,0.55
31069,9,3,Czech republic;Ostrava,11.7.2016,114,0.974,0.55
31070,5,5,Germany;Berlin,11.7.2016,114,0.974,0.55
31071,8,5,Germany;Berlin,11.7.2016,102,0.974,0.55
31072,7,5,Germany;Berlin,11.7.2016,100,0.974,0.55
31073,8,5,Germany;Berlin,11.7.2016,98,0.974,0.4
31074,10,7,Germany;Frankfurt,11.7.2016,96,0.974,0.4
31075,10,5,Germany;Berlin,11.7.2016,95,0.974,0.4
31076,6,7,Germany;Frankfurt,11.7.2016,92,0.974,0.4
31077,6,6,Germany;Dresden,11.7.2016,88,0.974,0.4
31078,7,5,Germany;Berlin,11.7.2016,84,0.974,0.4
31079,8,7,Germany;Frankfurt,11.7.2016,84,0.974,0.4
31080,8,4,Germany;Frankfurt,11.7.2016,75,0.974,0.15
31081,2,5,Germany;Berlin,11.7.2016,74,0.974,0.15
31082,6,6,Germany;Dresden,11.7.2016,71,0.974,0.15
31083,1,5,Germany;Berlin,11.7.2016,70,0.974,0.15
31084,1,3,Czech republic;Brno,11.7.2016,68,0.974,0.15
31085,4,5,Germany;Berlin,11.7.2016,62,0.974,0.15
31086,7,5,Germany;Berlin,11.7.2016,56,0.974,0.15
31087,3,3,Czech republic;Brno,11.7.2016,55,0.974,0.15
31088,5,5,Germany;Berlin,11.7.2016,52,0.974,0.15
31089,8,5,Germany;Berlin,11.7.2016,47,0.974,0.15
31090,3,3,Czech republic;Brno,11.7.2016,47,0.974,0.15
31091,1,5,Germany;Berlin,11.7.2016,45,0.974,0.15
31092,7,5,Germany;Berlin,11.7.2016,41,0.974,0.15
31093,1,6,Germany;Dresden,11.7.2016,39,0.974,0.15
31094,6,4,Germany;Frankfurt,11.7.2016,28,0.974,0.15
31095,5,5,Germany;Berlin,11.7.2016,23,0.974,0.01
31096,4,5,Germany;Berlin,11.7.2016,21,0.974,0.01
31097,1,4,Germany;Frankfurt,11.7.2016,21,0.974,0.01
31098,10,2,Denmark;Copenhagen,11.7.2016,17,0.974,0.01
31099,7,5,Germany;Berlin,11.7.2016,14,0.974,0.01
31100,10,6,Germany;Dresden,11.7.2016,10,0.974,0
31101,8,1,Czech republic;Prague,11.7.2016,10,0.974,0
31102,5,5,Germany;Berlin,11.7.2016,7,0.974,0
31103,9,5,Germany;Berlin,11.7.2016,7,0.974,0
31104,11,5,Germany;Berlin,11.7.2016,5,0.974,0
31105,2,7,Germany;Frankfurt,11.7.2016,4,0.974,0
31106,11,5,Germany;Berlin,11.7.2016,2,0.974,0
31107,10,5,Germany;Berlin,12.7.2016,150,0.983,0.55
31108,4,5,Germany;Berlin,12.7.2016,136,0.983,0.55
31109,8,5,Germany;Berlin,12.7.2016,134,0.983,0.55
31110,7,5,Germany;Berlin,12.7.2016,131,0.983,0.55
31111,3,5,Germany;Berlin,12.7.2016,121,0.983,0.55
31112,10,4,Germany;Frankfurt,12.7.2016,117,0.983,0.55
31113,4,5,Germany;Berlin,12.7.2016,114,0.983,0.55
31114,4,3,Czech republic;Brno,12.7.2016,108,0.983,0.55
31115,9,7,Germany;Frankfurt,12.7.2016,105,0.983,0.55
31116,10,2,Denmark;Copenhagen,12.7.2016,98,0.983,0.4
