fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
1,4,6,Germany;Dresden,2.1.2014,145,0.954,0.55
6350,2,5,Germany;Berlin,3.7.2014,134,0.961,0.55
6351,9,5,Germany;Berlin,3.7.2014,129,0.961,0.55
6352,6,7,Germany;Frankfurt,3.7.2014,128,0.961,0.55
6353,11,7,Germany;Frankfurt,3.7.2014,128,0.961,0.55
6354,11,6,Germany;Dresden,3.7.2014,127,0.961,0.55
6355,4,4,Germany;Frankfurt,3.7.2014,126,0.961,0.55
6356,3,2,Denmark;Copenhagen,3.7.2014,121,0.961,0.55
6357,7,7,Germany;Frankfurt,3.7.2014,120,0.961,0.55
6358,4,5,Germany;Berlin,3.7.2014,119,0.961,0.55
6359,9,6,Germany;Dresden,3.7.2014,115,0.961,0.55
6360,7,7,Germany;Frankfurt,3.7.2014,112,0.961,0.55
6361,4,5,Germany;Berlin,3.7.2014,109,0.961,0.55
6362,6,7,Germany;Frankfurt,3.7.2014,107,0.961,0.55
6363,6,7,Germany;Frankfurt,3.7.2014,104,0.961,0.55
6364,9,4,Germany;Frankfurt,3.7.2014,101,0.961,0.55
6365,3,7,Germany;Frankfurt,3.7.2014,101,0.961,0.55
6366,4,7,Germany;Frankfurt,3.7.2014,100,0.961,0.55
6367,7,6,Germany;Dresden,3.7.2014,97,0.961,0.4
6368,3,4,Germany;Frankfurt,3.7.2014,97,0.961,0.4
6369,4,2,Denmark;Copenhagen,3.7.2014,96,0.961,0.4
6370,9,7,Germany;Frankfurt,3.7.2014,94,0.961,0.4
6371,11,1,Czech republic;Prague,3.7.2014,84,0.961,0.4
6372,10,4,Germany;Frankfurt,3.7.2014,79,0.961,0.4
6373,8,1,Czech republic;Prague,3.7.2014,74,0.961,0.15
6374,4,1,Czech republic;Prague,3.7.2014,74,0.961,0.15
6375,3,4,Germany;Frankfurt,3.7.2014,69,0.961,0.15
6376,4,5,Germany;Berlin,3.7.2014,66,0.961,0.15
6377,9,2,Denmark;Copenhagen,3.7.2014,65,0.961,0.15
6378,5,1,Czech republic;Prague,3.7.2014,61,0.961,0.15
6379,1,5,Germany;Berlin,3.7.2014,59,0.961,0.15
6380,8,6,Germany;Dresden,3.7.2014,53,0.961,0.15
6381,9,7,Germany;Frankfurt,3.7.2014,52,0.961,0.15
6382,9,6,Germany;Dresden,3.7.2014,47,0.961,0.15
6383,11,5,Germany;Berlin,3.7.2014,38,0.961,0.15
6384,10,4,Germany;Frankfurt,3.7.2014,38,0.961,0.15
6385,8,3,Czech republic;Ostrava,3.7.2014,32,0.961,0.15
6386,4,4,Germany;Frankfurt,3.7.2014,30,0.961,0.15
6387,9,7,Germany;Frankfurt,3.7.2014,26,0.961,0.15
6388,5,1,Czech republic;Prague,3.7.2014,22,0.961,0.01
6389,1,3,Czech republic;Brno,3.7.2014,22,0.961,0.01
6390,10,7,Germany;Frankfurt,3.7.2014,18,0.961,0.01
6391,6,5,Germany;Berlin,3.7.2014,15,0.961,0.01
6392,9,5,Germany;Berlin,3.7.2014,15,0.961,0.01
6393,10,5,Germany;Berlin,3.7.2014,11,0.961,0.01
6394,8,5,Germany;Berlin,3.7.2014,10,0.961,0
6395,11,5,Germany;Berlin,3.7.2014,10,0.961,0
6396,5,1,Czech republic;Prague,4.7.2014,148,0.961,0.55
6397,9,2,Denmark;Copenhagen,4.7.2014,147,0.961,0.55
6398,8,7,Germany;Frankfurt,4.7.2014,146,0.961,0.55
6399,8,7,Germany;Frankfurt,4.7.2014,145,0.961,0.55
6400,10,7,Germany;Frankfurt,4.7.2014,143,0.961,0.55
6401,6,5,Germany;Berlin,4.7.2014,139,0.961,0.55
6402,9,6,Germany;Dresden,4.7.2014,136,0.961,0.55
6403,4,6,Germany;Dresden,4.7.2014,135,0.961,0.55
6404,3,5,Germany;Berlin,4.7.2014,133,0.961,0.55
6405,7,6,Germany;Dresden,4.7.2014,130,0.961,0.55
6406,5,4,Germany;Frankfurt,4.7.2014,122,0.961,0.55
6407,7,7,Germany;Frankfurt,4.7.2014,121,0.961,0.55
6408,7,7,Germany;Frankfurt,4.7.2014,120,0.961,0.55
6409,5,6,Germany;Dresden,4.7.2014,117,0.961,0.55
6410,1,4,Germany;Frankfurt,4.7.2014,113,0.961,0.55
6411,5,3,Czech republic;Brno,4.7.2014,111,0.961,0.55
6412,1,7,Germany;Frankfurt,4.7.2014,100,0.961,0.55
6413,5,1,Czech republic;Prague,4.7.2014,100,0.961,0.55
6414,6,3,Czech republic;Brno,4.7.2014,100,0.961,0.55
6415,7,1,Czech republic;Prague,4.7.2014,98,0.961,0.4
6416,9,7,Germany;Frankfurt,4.7.2014,95,0.961,0.4
6417,9,3,Czech republic;Ostrava,4.7.2014,87,0.961,0.4
6418,11,5,Germany;Berlin,4.7.2014,85,0.961,0.4
6419,7,2,Denmark;Copenhagen,4.7.2014,73,0.961,0.15
6420,11,2,Denmark;Copenhagen,4.7.2014,72,0.961,0.15
6421,2,6,Germany;Dresden,4.7.2014,70,0.961,0.15
6422,11,4,Germany;Frankfurt,4.7.2014,70,0.961,0.15
6423,11,5,Germany;Berlin,4.7.2014,66,0.961,0.15
6424,1,5,Germany;Berlin,4.7.2014,65,0.961,0.15
6425,9,7,Germany;Frankfurt,4.7.2014,61,0.961,0.15
6426,4,7,Germany;Frankfurt,4.7.2014,52,0.961,0.15
6427,5,7,Germany;Frankfurt,4.7.2014,48,0.961,0.15
6428,5,4,Germany;Frankfurt,4.7.2014,47,0.961,0.15
6429,6,4,Germany;Frankfurt,4.7.2014,43,0.961,0.15
6430,11,3,Czech republic;Ostrava,4.7.2014,42,0.961,0.15
6431,6,5,Germany;Berlin,4.7.2014,39,0.961,0.15
6432,11,7,Germany;Frankfurt,4.7.2014,37,0.961,0.15
6433,11,4,Germany;Frankfurt,4.7.2014,36,0.961,0.15
6434,10,4,Germany;Frankfurt,4.7.2014,32,0.961,0.15
6435,7,3,Czech republic;Ostrava,4.7.2014,32,0.961,0.15
6436,1,7,Germany;Frankfurt,4.7.2014,17,0.961,0.01
6437,5,2,Denmark;Copenhagen,4.7.2014,15,0.961,0.01
6438,5,6,Germany;Dresden,4.7.2014,14,0.961,0.01
6439,8,7,Germany;Frankfurt,4.7.2014,10,0.961,0
6440,7,7,Germany;Frankfurt,4.7.2014,8,0.961,0
6441,7,6,Germany;Dresden,4.7.2014,6,0.961,0
6442,4,4,Germany;Frankfurt,4.7.2014,5,0.961,0
6443,10,7,Germany;Frankfurt,4.7.2014,5,0.961,0
6444,2,3,Czech republic;Brno,7.7.2014,142,0.948,0.55
6445,9,4,Germany;Frankfurt,7.7.2014,140,0.948,0.55
6446,6,5,Germany;Berlin,7.7.2014,136,0.948,0.55
6447,3,5,Germany;Berlin,7.7.2014,133,0.948,0.55
6448,6,1,Czech republic;Prague,7.7.2014,132,0.948,0.55
6449,5,5,Germany;Berlin,7.7.2014,127,0.948,0.55
6450,11,1,Czech republic;Prague,7.7.2014,126,0.948,0.55
6451,2,1,Czech republic;Prague,7.7.2014,124,0.948,0.55
6452,3,7,Germany;Frankfurt,7.7.2014,124,0.948,0.55
6453,2,3,Czech republic;Brno,7.7.2014,116,0.948,0.55
6454,6,7,Germany;Frankfurt,7.7.2014,116,0.948,0.55
6455,11,5,Germany;Berlin,7.7.2014,114,0.948,0.55
6456,7,5,Germany;Berlin,7.7.2014,110,0.948,0.55
6457,11,4,Germany;Frankfurt,7.7.2014,109,0.948,0.55
6458,10,2,Denmark;Copenhagen,7.7.2014,103,0.948,0.55
6459,1,6,Germany;Dresden,7.7.2014,88,0.948,0.4
6460,3,7,Germany;Frankfurt,7.7.2014,83,0.948,0.4
6461,7,4,Germany;Frankfurt,7.7.2014,83,0.948,0.4
6462,7,5,Germany;Berlin,7.7.2014,81,0.948,0.4
6463,11,2,Denmark;Copenhagen,7.7.2014,78,0.948,0.4
6464,1,1,Czech republic;Prague,7.7.2014,75,0.948,0.15
6465,10,5,Germany;Berlin,7.7.2014,73,0.948,0.15
6466,3,3,Czech republic;Brno,7.7.2014,72,0.948,0.15
6467,9,7,Germany;Frankfurt,7.7.2014,71,0.948,0.15
6468,11,1,Czech republic;Prague,7.7.2014,70,0.948,0.15
6469,2,1,Czech republic;Prague,7.7.2014,69,0.948,0.15
6470,9,7,Germany;Frankfurt,7.7.2014,66,0.948,0.15
6471,8,5,Germany;Berlin,7.7.2014,65,0.948,0.15
6472,2,5,Germany;Berlin,7.7.2014,62,0.948,0.15
6473,1,7,Germany;Frankfurt,7.7.2014,60,0.948,0.15
6474,3,7,Germany;Frankfurt,7.7.2014,52,0.948,0.15
6475,7,3,Czech republic;Ostrava,7.7.2014,51,0.948,0.15
6476,6,2,Denmark;Copenhagen,7.7.2014,48,0.948,0.15
6477,3,6,Germany;Dresden,7.7.2014,48,0.948,0.15
6478,10,7,Germany;Frankfurt,7.7.2014,47,0.948,0.15
6479,4,5,Germany;Berlin,7.7.2014,46,0.948,0.15
6480,9,5,Germany;Berlin,7.7.2014,46,0.948,0.15
6481,3,5,Germany;Berlin,7.7.2014,45,0.948,0.15
6482,9,2,Denmark;Copenhagen,7.7.2014,37,0.948,0.15
6483,2,6,Germany;Dresden,7.7.2014,32,0.948,0.15
6484,3,6,Germany;Dresden,7.7.2014,32,0.948,0.15
6485,2,7,Germany;Frankfurt,7.7.2014,31,0.948,0.15
6486,8,1,Czech republic;Prague,7.7.2014,28,0.948,0.15
6487,10,7,Germany;Frankfurt,7.7.2014,23,0.948,0.01
6488,10,5,Germany;Berlin,7.7.2014,22,0.948,0.01
6489,7,3,Czech republic;Ostrava,7.7.2014,20,0.948,0.01
6490,7,5,Germany;Berlin,7.7.2014,14,0.948,0.01
6491,11,5,Germany;Berlin,7.7.2014,11,0.948,0.01
6492,5,4,Germany;Frankfurt,7.7.2014,7,0.948,0
6493,9,3,Czech republic;Ostrava,7.7.2014,7,0.948,0
6494,2,6,Germany;Dresden,8.7.2014,150,0.957,0.55
6495,3,7,Germany;Frankfurt,8.7.2014,148,0.957,0.55
6496,5,5,Germany;Berlin,8.7.2014,147,0.957,0.55
6497,5,1,Czech republic;Prague,8.7.2014,144,0.957,0.55
6498,3,1,Czech republic;Prague,8.7.2014,142,0.957,0.55
6499,5,7,Germany;Frankfurt,8.7.2014,141,0.957,0.55
6500,4,1,Czech republic;Prague,8.7.2014,140,0.957,0.55
6501,5,5,Germany;Berlin,8.7.2014,139,0.957,0.55
6502,4,7,Germany;Frankfurt,8.7.2014,136,0.957,0.55
6503,5,6,Germany;Dresden,8.7.2014,132,0.957,0.55
6504,1,3,Czech republic;Brno,8.7.2014,128,0.957,0.55
6505,1,3,Czech republic;Brno,8.7.2014,126,0.957,0.55
6506,3,7,Germany;Frankfurt,8.7.2014,120,0.957,0.55
6507,4,6,Germany;Dresden,8.7.2014,116,0.957,0.55
6508,10,2,Denmark;Copenhagen,8.7.2014,113,0.957,0.55
6509,5,5,Germany;Berlin,8.7.2014,112,0.957,0.55
6510,7,2,Denmark;Copenhagen,8.7.2014,111,0.957,0.55
6511,1,2,Denmark;Copenhagen,8.7.2014,104,0.957,0.55
6512,1,3,Czech republic;Brno,8.7.2014,98,0.957,0.4
6513,5,7,Germany;Frankfurt,8.7.2014,98,0.957,0.4
6514,3,7,Germany;Frankfurt,8.7.2014,93,0.957,0.4
6515,10,5,Germany;Berlin,8.7.2014,92,0.957,0.4
6516,3,5,Germany;Berlin,8.7.2014,91,0.957,0.4
6517,8,7,Germany;Frankfurt,8.7.2014,89,0.957,0.4
6518,3,5,Germany;Berlin,8.7.2014,88,0.957,0.4
6519,1,1,Czech republic;Prague,8.7.2014,87,0.957,0.4
6520,7,7,Germany;Frankfurt,8.7.2014,84,0.957,0.4
6521,3,7,Germany;Frankfurt,8.7.2014,81,0.957,0.4
6522,10,4,Germany;Frankfurt,8.7.2014,81,0.957,0.4
6523,11,3,Czech republic;Ostrava,8.7.2014,78,0.957,0.4
6524,10,7,Germany;Frankfurt,8.7.2014,74,0.957,0.15
6525,2,5,Germany;Berlin,8.7.2014,73,0.957,0.15
6526,4,5,Germany;Berlin,8.7.2014,71,0.957,0.15
6527,9,5,Germany;Berlin,8.7.2014,70,0.957,0.15
6528,4,7,Germany;Frankfurt,8.7.2014,67,0.957,0.15
6529,9,5,Germany;Berlin,8.7.2014,65,0.957,0.15
6530,10,1,Czech republic;Prague,8.7.2014,65,0.957,0.15
6531,8,5,Germany;Berlin,8.7.2014,63,0.957,0.15
6532,7,5,Germany;Berlin,8.7.2014,61,0.957,0.15
6533,4,7,Germany;Frankfurt,8.7.2014,59,0.957,0.15
6534,5,6,Germany;Dresden,8.7.2014,59,0.957,0.15
6535,10,7,Germany;Frankfurt,8.7.2014,55,0.957,0.15
6536,2,6,Germany;Dresden,8.7.2014,54,0.957,0.15
6537,9,3,Czech republic;Ostrava,8.7.2014,54,0.957,0.15
6538,11,4,Germany;Frankfurt,8.7.2014,52,0.957,0.15
6539,8,2,Denmark;Copenhagen,8.7.2014,50,0.957,0.15
6540,10,5,Germany;Berlin,8.7.2014,49,0.957,0.15
6541,4,7,Germany;Frankfurt,8.7.2014,47,0.957,0.15
6542,2,1,Czech republic;Prague,8.7.2014,41,0.957,0.15
6543,11,5,Germany;Berlin,8.7.2014,36,0.957,0.15
6544,7,5,Germany;Berlin,8.7.2014,35,0.957,0.15
6545,6,5,Germany;Berlin,8.7.2014,26,0.957,0.15
6546,8,5,Germany;Berlin,8.7.2014,21,0.957,0.01
6547,4,4,Germany;Frankfurt,8.7.2014,20,0.957,0.01
6548,8,1,Czech republic;Prague,8.7.2014,19,0.957,0.01
6549,11,2,Denmark;Copenhagen,8.7.2014,19,0.957,0.01
6550,7,5,Germany;Berlin,8.7.2014,17,0.957,0.01
6551,10,7,Germany;Frankfurt,8.7.2014,8,0.957,0
6552,7,5,Germany;Berlin,8.7.2014,7,0.957,0
6553,5,5,Germany;Berlin,8.7.2014,2,0.957,0
6554,9,1,Czech republic;Prague,9.7.2014,145,0.967,0.55
6555,2,5,Germany;Berlin,9.7.2014,143,0.967,0.55
6556,10,4,Germany;Frankfurt,9.7.2014,136,0.967,0.55
6557,3,4,Germany;Frankfurt,9.7.2014,134,0.967,0.55
6558,8,7,Germany;Frankfurt,9.7.2014,133,0.967,0.55
6559,1,5,Germany;Berlin,9.7.2014,132,0.967,0.55
6560,10,1,Czech republic;Prague,9.7.2014,130,0.967,0.55
6561,9,3,Czech republic;Ostrava,9.7.2014,127,0.967,0.55
6562,10,7,Germany;Frankfurt,9.7.2014,114,0.967,0.55
6563,2,5,Germany;Berlin,9.7.2014,108,0.967,0.55
6564,11,2,Denmark;Copenhagen,9.7.2014,106,0.967,0.55
6565,8,5,Germany;Berlin,9.7.2014,99,0.967,0.4
6566,11,2,Denmark;Copenhagen,9.7.2014,99,0.967,0.4
6567,2,5,Germany;Berlin,9.7.2014,98,0.967,0.4
6568,8,5,Germany;Berlin,9.7.2014,96,0.967,0.4
6569,4,6,Germany;Dresden,9.7.2014,95,0.967,0.4
6570,7,7,Germany;Frankfurt,9.7.2014,91,0.967,0.4
6571,4,3,Czech republic;Brno,9.7.2014,84,0.967,0.4
6572,6,5,Germany;Berlin,9.7.2014,84,0.967,0.4
6573,11,5,Germany;Berlin,9.7.2014,84,0.967,0.4
6574,4,4,Germany;Frankfurt,9.7.2014,81,0.967,0.4
6575,10,4,Germany;Frankfurt,9.7.2014,76,0.967,0.4
6576,1,2,Denmark;Copenhagen,9.7.2014,74,0.967,0.15
6577,7,1,Czech republic;Prague,9.7.2014,72,0.967,0.15
6578,1,5,Germany;Berlin,9.7.2014,72,0.967,0.15
6579,9,5,Germany;Berlin,9.7.2014,71,0.967,0.15
6580,4,4,Germany;Frankfurt,9.7.2014,65,0.967,0.15
6581,6,7,Germany;Frankfurt,9.7.2014,56,0.967,0.15
6582,11,6,Germany;Dresden,9.7.2014,54,0.967,0.15
6583,2,7,Germany;Frankfurt,9.7.2014,53,0.967,0.15
6584,7,5,Germany;Berlin,9.7.2014,41,0.967,0.15
6585,9,7,Germany;Frankfurt,9.7.2014,41,0.967,0.15
6586,2,2,Denmark;Copenhagen,9.7.2014,41,0.967,0.15
6587,4,7,Germany;Frankfurt,9.7.2014,40,0.967,0.15
6588,2,6,Germany;Dresden,9.7.2014,40,0.967,0.15
6589,11,2,Denmark;Copenhagen,9.7.2014,34,0.967,0.15
6590,3,2,Denmark;Copenhagen,9.7.2014,33,0.967,0.15
6591,6,5,Germany;Berlin,9.7.2014,25,0.967,0.01
6592,5,5,Germany;Berlin,9.7.2014,23,0.967,0.01
6593,5,4,Germany;Frankfurt,9.7.2014,17,0.967,0.01
6594,6,7,Germany;Frankfurt,9.7.2014,15,0.967,0.01
6595,10,5,Germany;Berlin,9.7.2014,11,0.967,0.01
6596,1,4,Germany;Frankfurt,9.7.2014,11,0.967,0.01
6597,3,5,Germany;Berlin,9.7.2014,10,0.967,0
6598,3,5,Germany;Berlin,9.7.2014,9,0.967,0
6599,9,6,Germany;Dresden,9.7.2014,2,0.967,0
6600,3,4,Germany;Frankfurt,9.7.2014,1,0.967,0
6601,7,5,Germany;Berlin,10.7.2014,148,0.957,0.55
6602,9,1,Czech republic;Prague,10.7.2014,148,0.957,0.55
6603,4,1,Czech republic;Prague,10.7.2014,148,0.957,0.55
6604,10,5,Germany;Berlin,10.7.2014,147,0.957,0.55
6605,7,7,Germany;Frankfurt,10.7.2014,146,0.957,0.55
6606,7,7,Germany;Frankfurt,10.7.2014,144,0.957,0.55
6607,4,7,Germany;Frankfurt,10.7.2014,142,0.957,0.55
6608,5,4,Germany;Frankfurt,10.7.2014,142,0.957,0.55
6609,2,7,Germany;Frankfurt,10.7.2014,134,0.957,0.55
6610,1,7,Germany;Frankfurt,10.7.2014,130,0.957,0.55
6611,4,7,Germany;Frankfurt,10.7.2014,129,0.957,0.55
6612,5,6,Germany;Dresden,10.7.2014,129,0.957,0.55
6613,1,5,Germany;Berlin,10.7.2014,127,0.957,0.55
6614,5,7,Germany;Frankfurt,10.7.2014,126,0.957,0.55
6615,9,7,Germany;Frankfurt,10.7.2014,126,0.957,0.55
6616,11,5,Germany;Berlin,10.7.2014,123,0.957,0.55
6617,8,7,Germany;Frankfurt,10.7.2014,122,0.957,0.55
6618,3,1,Czech republic;Prague,10.7.2014,122,0.957,0.55
6619,9,7,Germany;Frankfurt,10.7.2014,122,0.957,0.55
6620,5,1,Czech republic;Prague,10.7.2014,121,0.957,0.55
6621,9,6,Germany;Dresden,10.7.2014,117,0.957,0.55
6622,4,2,Denmark;Copenhagen,10.7.2014,117,0.957,0.55
6623,1,1,Czech republic;Prague,10.7.2014,116,0.957,0.55
6624,9,7,Germany;Frankfurt,10.7.2014,115,0.957,0.55
6625,10,6,Germany;Dresden,10.7.2014,113,0.957,0.55
6626,8,5,Germany;Berlin,10.7.2014,112,0.957,0.55
6627,9,5,Germany;Berlin,10.7.2014,111,0.957,0.55
6628,9,5,Germany;Berlin,10.7.2014,105,0.957,0.55
6629,9,5,Germany;Berlin,10.7.2014,103,0.957,0.55
6630,11,5,Germany;Berlin,10.7.2014,100,0.957,0.55
6631,9,4,Germany;Frankfurt,10.7.2014,89,0.957,0.4
6632,6,7,Germany;Frankfurt,10.7.2014,89,0.957,0.4
6633,10,5,Germany;Berlin,10.7.2014,88,0.957,0.4
6634,5,5,Germany;Berlin,10.7.2014,75,0.957,0.15
6635,8,5,Germany;Berlin,10.7.2014,75,0.957,0.15
6636,8,5,Germany;Berlin,10.7.2014,62,0.957,0.15
6637,8,1,Czech republic;Prague,10.7.2014,59,0.957,0.15
6638,2,7,Germany;Frankfurt,10.7.2014,56,0.957,0.15
6639,3,5,Germany;Berlin,10.7.2014,56,0.957,0.15
6640,2,2,Denmark;Copenhagen,10.7.2014,53,0.957,0.15
6641,6,4,Germany;Frankfurt,10.7.2014,53,0.957,0.15
6642,1,1,Czech republic;Prague,10.7.2014,51,0.957,0.15
6643,6,5,Germany;Berlin,10.7.2014,51,0.957,0.15
6644,10,3,Czech republic;Ostrava,10.7.2014,49,0.957,0.15
6645,5,5,Germany;Berlin,10.7.2014,46,0.957,0.15
6646,10,4,Germany;Frankfurt,10.7.2014,45,0.957,0.15
6647,3,6,Germany;Dresden,10.7.2014,44,0.957,0.15
6648,2,7,Germany;Frankfurt,10.7.2014,43,0.957,0.15
6649,4,7,Germany;Frankfurt,10.7.2014,43,0.957,0.15
6650,4,7,Germany;Frankfurt,10.7.2014,39,0.957,0.15
6651,2,7,Germany;Frankfurt,10.7.2014,37,0.957,0.15
6652,9,4,Germany;Frankfurt,10.7.2014,35,0.957,0.15
6653,7,6,Germany;Dresden,10.7.2014,31,0.957,0.15
6654,6,3,Czech republic;Brno,10.7.2014,28,0.957,0.15
6655,11,5,Germany;Berlin,10.7.2014,27,0.957,0.15
6656,11,6,Germany;Dresden,10.7.2014,24,0.957,0.01
6657,4,7,Germany;Frankfurt,10.7.2014,23,0.957,0.01
6658,6,1,Czech republic;Prague,10.7.2014,17,0.957,0.01
6659,1,2,Denmark;Copenhagen,10.7.2014,2,0.957,0
6660,5,7,Germany;Frankfurt,11.7.2014,149,0.954,0.55
6661,9,5,Germany;Berlin,11.7.2014,142,0.954,0.55
6662,5,1,Czech republic;Prague,11.7.2014,135,0.954,0.55
6663,10,7,Germany;Frankfurt,11.7.2014,135,0.954,0.55
6664,3,2,Denmark;Copenhagen,11.7.2014,128,0.954,0.55
6665,3,3,Czech republic;Brno,11.7.2014,126,0.954,0.55
6666,11,5,Germany;Berlin,11.7.2014,126,0.954,0.55
6667,5,6,Germany;Dresden,11.7.2014,125,0.954,0.55
6668,5,2,Denmark;Copenhagen,11.7.2014,117,0.954,0.55
6669,11,7,Germany;Frankfurt,11.7.2014,117,0.954,0.55
6670,4,7,Germany;Frankfurt,11.7.2014,117,0.954,0.55
6671,11,5,Germany;Berlin,11.7.2014,113,0.954,0.55
6672,2,5,Germany;Berlin,11.7.2014,107,0.954,0.55
6673,10,1,Czech republic;Prague,11.7.2014,106,0.954,0.55
6674,3,2,Denmark;Copenhagen,11.7.2014,104,0.954,0.55
6675,7,1,Czech republic;Prague,11.7.2014,102,0.954,0.55
6676,10,3,Czech republic;Ostrava,11.7.2014,100,0.954,0.55
6677,11,7,Germany;Frankfurt,11.7.2014,93,0.954,0.4
6678,6,7,Germany;Frankfurt,11.7.2014,92,0.954,0.4
6679,3,3,Czech republic;Brno,11.7.2014,92,0.954,0.4
6680,5,5,Germany;Berlin,11.7.2014,88,0.954,0.4
6681,10,5,Germany;Berlin,11.7.2014,87,0.954,0.4
6682,8,6,Germany;Dresden,11.7.2014,84,0.954,0.4
6683,10,5,Germany;Berlin,11.7.2014,78,0.954,0.4
6684,7,3,Czech republic;Ostrava,11.7.2014,72,0.954,0.15
6685,1,5,Germany;Berlin,11.7.2014,52,0.954,0.15
6686,9,6,Germany;Dresden,11.7.2014,49,0.954,0.15
6687,4,5,Germany;Berlin,11.7.2014,46,0.954,0.15
6688,6,6,Germany;Dresden,11.7.2014,37,0.954,0.15
6689,3,5,Germany;Berlin,11.7.2014,37,0.954,0.15
6690,7,2,Denmark;Copenhagen,11.7.2014,19,0.954,0.01
6691,11,5,Germany;Berlin,11.7.2014,18,0.954,0.01
6692,10,5,Germany;Berlin,11.7.2014,12,0.954,0.01
6693,4,7,Germany;Frankfurt,11.7.2014,8,0.954,0
6694,10,3,Czech republic;Ostrava,11.7.2014,8,0.954,0
6695,3,1,Czech republic;Prague,11.7.2014,1,0.954,0
6696,3,2,Denmark;Copenhagen,12.7.2014,149,0.95,0.55
6697,8,7,Germany;Frankfurt,12.7.2014,148,0.95,0.55
6698,9,1,Czech republic;Prague,12.7.2014,146,0.95,0.55
6699,9,5,Germany;Berlin,12.7.2014,143,0.95,0.55
6700,5,6,Germany;Dresden,12.7.2014,142,0.95,0.55
6701,4,5,Germany;Berlin,12.7.2014,140,0.95,0.55
6702,9,1,Czech republic;Prague,12.7.2014,136,0.95,0.55
6703,2,5,Germany;Berlin,12.7.2014,128,0.95,0.55
6704,11,5,Germany;Berlin,12.7.2014,125,0.95,0.55
6705,2,7,Germany;Frankfurt,12.7.2014,125,0.95,0.55
6706,4,5,Germany;Berlin,12.7.2014,122,0.95,0.55
6707,4,5,Germany;Berlin,12.7.2014,118,0.95,0.55
6708,2,7,Germany;Frankfurt,12.7.2014,118,0.95,0.55
6709,2,2,Denmark;Copenhagen,12.7.2014,117,0.95,0.55
6710,3,7,Germany;Frankfurt,12.7.2014,115,0.95,0.55
6711,10,2,Denmark;Copenhagen,12.7.2014,109,0.95,0.55
6712,5,7,Germany;Frankfurt,12.7.2014,109,0.95,0.55
6713,10,1,Czech republic;Prague,12.7.2014,108,0.95,0.55
6714,8,5,Germany;Berlin,12.7.2014,106,0.95,0.55
6715,2,5,Germany;Berlin,12.7.2014,105,0.95,0.55
6716,3,1,Czech republic;Prague,12.7.2014,104,0.95,0.55
6717,7,7,Germany;Frankfurt,12.7.2014,103,0.95,0.55
6718,5,7,Germany;Frankfurt,12.7.2014,102,0.95,0.55
6719,10,2,Denmark;Copenhagen,12.7.2014,102,0.95,0.55
6720,2,6,Germany;Dresden,12.7.2014,100,0.95,0.55
6721,4,2,Denmark;Copenhagen,12.7.2014,83,0.95,0.4
6722,5,5,Germany;Berlin,12.7.2014,81,0.95,0.4
6723,6,3,Czech republic;Brno,12.7.2014,76,0.95,0.4
6724,10,1,Czech republic;Prague,12.7.2014,73,0.95,0.15
6725,4,3,Czech republic;Brno,12.7.2014,66,0.95,0.15
6726,3,5,Germany;Berlin,12.7.2014,66,0.95,0.15
6727,11,5,Germany;Berlin,12.7.2014,65,0.95,0.15
6728,2,7,Germany;Frankfurt,12.7.2014,63,0.95,0.15
6729,3,5,Germany;Berlin,12.7.2014,60,0.95,0.15
6730,8,1,Czech republic;Prague,12.7.2014,57,0.95,0.15
6731,11,7,Germany;Frankfurt,12.7.2014,57,0.95,0.15
6732,9,5,Germany;Berlin,12.7.2014,52,0.95,0.15
6733,9,5,Germany;Berlin,12.7.2014,48,0.95,0.15
6734,7,7,Germany;Frankfurt,12.7.2014,41,0.95,0.15
6735,5,7,Germany;Frankfurt,12.7.2014,40,0.95,0.15
6736,11,6,Germany;Dresden,12.7.2014,38,0.95,0.15
6737,7,5,Germany;Berlin,12.7.2014,34,0.95,0.15
6738,9,6,Germany;Dresden,12.7.2014,28,0.95,0.15
6739,10,7,Germany;Frankfurt,12.7.2014,22,0.95,0.01
6740,6,5,Germany;Berlin,12.7.2014,22,0.95,0.01
6741,10,5,Germany;Berlin,12.7.2014,21,0.95,0.01
6742,9,7,Germany;Frankfurt,12.7.2014,11,0.95,0.01
6743,1,7,Germany;Frankfurt,12.7.2014,4,0.95,0
6744,3,4,Germany;Frankfurt,14.7.2014,150,0.949,0.55
6745,6,3,Czech republic;Brno,14.7.2014,150,0.949,0.55
6746,10,7,Germany;Frankfurt,14.7.2014,148,0.949,0.55
6747,3,6,Germany;Dresden,14.7.2014,147,0.949,0.55
6748,6,2,Denmark;Copenhagen,14.7.2014,133,0.949,0.55
6749,10,5,Germany;Berlin,14.7.2014,133,0.949,0.55
6750,1,3,Czech republic;Brno,14.7.2014,132,0.949,0.55
6751,5,5,Germany;Berlin,14.7.2014,128,0.949,0.55
6752,11,7,Germany;Frankfurt,14.7.2014,126,0.949,0.55
6753,5,3,Czech republic;Brno,14.7.2014,124,0.949,0.55
6754,9,5,Germany;Berlin,14.7.2014,122,0.949,0.55
6755,9,2,Denmark;Copenhagen,14.7.2014,115,0.949,0.55
6756,2,5,Germany;Berlin,14.7.2014,112,0.949,0.55
6757,11,7,Germany;Frankfurt,14.7.2014,110,0.949,0.55
