fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
12249,3,5,Germany;Berlin,2.1.2015,144,0.966,0.55
17902,6,5,Germany;Berlin,17.6.2015,5,0.969,0
17903,9,7,Germany;Frankfurt,18.6.2015,150,0.967,0.55
17904,5,3,Czech republic;Brno,18.6.2015,139,0.967,0.55
17905,7,7,Germany;Frankfurt,18.6.2015,135,0.967,0.55
17906,6,4,Germany;Frankfurt,18.6.2015,133,0.967,0.55
17907,6,6,Germany;Dresden,18.6.2015,132,0.967,0.55
17908,4,5,Germany;Berlin,18.6.2015,132,0.967,0.55
17909,11,7,Germany;Frankfurt,18.6.2015,130,0.967,0.55
17910,7,3,Czech republic;Ostrava,18.6.2015,130,0.967,0.55
17911,6,5,Germany;Berlin,18.6.2015,129,0.967,0.55
17912,3,6,Germany;Dresden,18.6.2015,128,0.967,0.55
17913,6,7,Germany;Frankfurt,18.6.2015,127,0.967,0.55
17914,5,2,Denmark;Copenhagen,18.6.2015,121,0.967,0.55
17915,11,7,Germany;Frankfurt,18.6.2015,118,0.967,0.55
17916,5,5,Germany;Berlin,18.6.2015,117,0.967,0.55
17917,4,2,Denmark;Copenhagen,18.6.2015,112,0.967,0.55
17918,9,3,Czech republic;Ostrava,18.6.2015,110,0.967,0.55
17919,5,5,Germany;Berlin,18.6.2015,104,0.967,0.55
17920,1,7,Germany;Frankfurt,18.6.2015,103,0.967,0.55
17921,3,7,Germany;Frankfurt,18.6.2015,100,0.967,0.55
17922,8,7,Germany;Frankfurt,18.6.2015,96,0.967,0.4
17923,4,4,Germany;Frankfurt,18.6.2015,95,0.967,0.4
17924,8,5,Germany;Berlin,18.6.2015,95,0.967,0.4
17925,11,4,Germany;Frankfurt,18.6.2015,92,0.967,0.4
17926,6,5,Germany;Berlin,18.6.2015,89,0.967,0.4
17927,1,2,Denmark;Copenhagen,18.6.2015,86,0.967,0.4
17928,7,5,Germany;Berlin,18.6.2015,86,0.967,0.4
17929,9,7,Germany;Frankfurt,18.6.2015,83,0.967,0.4
17930,7,7,Germany;Frankfurt,18.6.2015,82,0.967,0.4
17931,6,1,Czech republic;Prague,18.6.2015,80,0.967,0.4
17932,6,7,Germany;Frankfurt,18.6.2015,75,0.967,0.15
17933,9,5,Germany;Berlin,18.6.2015,74,0.967,0.15
17934,3,1,Czech republic;Prague,18.6.2015,73,0.967,0.15
17935,1,3,Czech republic;Brno,18.6.2015,72,0.967,0.15
17936,11,7,Germany;Frankfurt,18.6.2015,72,0.967,0.15
17937,4,2,Denmark;Copenhagen,18.6.2015,70,0.967,0.15
17938,6,7,Germany;Frankfurt,18.6.2015,59,0.967,0.15
17939,1,3,Czech republic;Brno,18.6.2015,58,0.967,0.15
17940,10,2,Denmark;Copenhagen,18.6.2015,57,0.967,0.15
17941,5,4,Germany;Frankfurt,18.6.2015,51,0.967,0.15
17942,5,7,Germany;Frankfurt,18.6.2015,50,0.967,0.15
17943,11,2,Denmark;Copenhagen,18.6.2015,48,0.967,0.15
17944,11,7,Germany;Frankfurt,18.6.2015,47,0.967,0.15
17945,8,6,Germany;Dresden,18.6.2015,42,0.967,0.15
17946,6,2,Denmark;Copenhagen,18.6.2015,40,0.967,0.15
17947,3,3,Czech republic;Brno,18.6.2015,39,0.967,0.15
17948,4,6,Germany;Dresden,18.6.2015,33,0.967,0.15
17949,5,7,Germany;Frankfurt,18.6.2015,33,0.967,0.15
17950,4,1,Czech republic;Prague,18.6.2015,18,0.967,0.01
17951,1,1,Czech republic;Prague,18.6.2015,16,0.967,0.01
17952,3,7,Germany;Frankfurt,18.6.2015,15,0.967,0.01
17953,10,2,Denmark;Copenhagen,18.6.2015,8,0.967,0
17954,3,4,Germany;Frankfurt,18.6.2015,5,0.967,0
17955,2,6,Germany;Dresden,18.6.2015,5,0.967,0
17956,11,4,Germany;Frankfurt,18.6.2015,4,0.967,0
17957,6,6,Germany;Dresden,18.6.2015,3,0.967,0
17958,8,5,Germany;Berlin,18.6.2015,2,0.967,0
17959,5,2,Denmark;Copenhagen,19.6.2015,141,0.961,0.55
17960,4,5,Germany;Berlin,19.6.2015,140,0.961,0.55
17961,6,7,Germany;Frankfurt,19.6.2015,135,0.961,0.55
17962,11,5,Germany;Berlin,19.6.2015,134,0.961,0.55
17963,10,6,Germany;Dresden,19.6.2015,132,0.961,0.55
17964,2,2,Denmark;Copenhagen,19.6.2015,125,0.961,0.55
17965,1,7,Germany;Frankfurt,19.6.2015,125,0.961,0.55
17966,6,5,Germany;Berlin,19.6.2015,120,0.961,0.55
17967,10,5,Germany;Berlin,19.6.2015,115,0.961,0.55
17968,8,2,Denmark;Copenhagen,19.6.2015,109,0.961,0.55
17969,9,7,Germany;Frankfurt,19.6.2015,108,0.961,0.55
17970,10,5,Germany;Berlin,19.6.2015,100,0.961,0.55
17971,4,5,Germany;Berlin,19.6.2015,99,0.961,0.4
17972,9,3,Czech republic;Ostrava,19.6.2015,88,0.961,0.4
17973,8,1,Czech republic;Prague,19.6.2015,84,0.961,0.4
17974,8,5,Germany;Berlin,19.6.2015,83,0.961,0.4
17975,9,7,Germany;Frankfurt,19.6.2015,83,0.961,0.4
17976,11,4,Germany;Frankfurt,19.6.2015,77,0.961,0.4
17977,4,7,Germany;Frankfurt,19.6.2015,75,0.961,0.15
17978,3,5,Germany;Berlin,19.6.2015,73,0.961,0.15
17979,2,7,Germany;Frankfurt,19.6.2015,72,0.961,0.15
17980,4,5,Germany;Berlin,19.6.2015,71,0.961,0.15
17981,3,5,Germany;Berlin,19.6.2015,69,0.961,0.15
17982,9,4,Germany;Frankfurt,19.6.2015,68,0.961,0.15
17983,8,5,Germany;Berlin,19.6.2015,66,0.961,0.15
17984,4,6,Germany;Dresden,19.6.2015,57,0.961,0.15
17985,9,2,Denmark;Copenhagen,19.6.2015,55,0.961,0.15
17986,1,3,Czech republic;Brno,19.6.2015,53,0.961,0.15
17987,8,7,Germany;Frankfurt,19.6.2015,53,0.961,0.15
17988,1,7,Germany;Frankfurt,19.6.2015,52,0.961,0.15
17989,5,2,Denmark;Copenhagen,19.6.2015,43,0.961,0.15
17990,6,7,Germany;Frankfurt,19.6.2015,41,0.961,0.15
17991,9,7,Germany;Frankfurt,19.6.2015,39,0.961,0.15
17992,10,5,Germany;Berlin,19.6.2015,38,0.961,0.15
17993,6,7,Germany;Frankfurt,19.6.2015,35,0.961,0.15
17994,6,7,Germany;Frankfurt,19.6.2015,33,0.961,0.15
17995,6,5,Germany;Berlin,19.6.2015,26,0.961,0.15
17996,10,7,Germany;Frankfurt,19.6.2015,26,0.961,0.15
17997,9,7,Germany;Frankfurt,19.6.2015,23,0.961,0.01
17998,7,5,Germany;Berlin,19.6.2015,23,0.961,0.01
17999,6,5,Germany;Berlin,19.6.2015,21,0.961,0.01
18000,7,6,Germany;Dresden,19.6.2015,21,0.961,0.01
18001,10,5,Germany;Berlin,19.6.2015,18,0.961,0.01
18002,10,7,Germany;Frankfurt,19.6.2015,9,0.961,0
18003,7,1,Czech republic;Prague,19.6.2015,8,0.961,0
18004,6,3,Czech republic;Brno,19.6.2015,7,0.961,0
18005,1,7,Germany;Frankfurt,19.6.2015,4,0.961,0
18006,2,3,Czech republic;Brno,23.6.2015,139,0.968,0.55
18007,2,7,Germany;Frankfurt,23.6.2015,136,0.968,0.55
18008,6,5,Germany;Berlin,23.6.2015,134,0.968,0.55
18009,4,5,Germany;Berlin,23.6.2015,129,0.968,0.55
18010,7,7,Germany;Frankfurt,23.6.2015,128,0.968,0.55
18011,8,7,Germany;Frankfurt,23.6.2015,125,0.968,0.55
18012,10,7,Germany;Frankfurt,23.6.2015,124,0.968,0.55
18013,2,5,Germany;Berlin,23.6.2015,121,0.968,0.55
18014,1,7,Germany;Frankfurt,23.6.2015,112,0.968,0.55
18015,5,7,Germany;Frankfurt,23.6.2015,111,0.968,0.55
18016,2,6,Germany;Dresden,23.6.2015,110,0.968,0.55
18017,1,7,Germany;Frankfurt,23.6.2015,103,0.968,0.55
18018,3,5,Germany;Berlin,23.6.2015,100,0.968,0.55
18019,4,7,Germany;Frankfurt,23.6.2015,92,0.968,0.4
18020,5,3,Czech republic;Brno,23.6.2015,90,0.968,0.4
18021,8,6,Germany;Dresden,23.6.2015,88,0.968,0.4
18022,7,1,Czech republic;Prague,23.6.2015,86,0.968,0.4
18023,2,2,Denmark;Copenhagen,23.6.2015,79,0.968,0.4
18024,11,3,Czech republic;Ostrava,23.6.2015,77,0.968,0.4
18025,3,5,Germany;Berlin,23.6.2015,72,0.968,0.15
18026,6,5,Germany;Berlin,23.6.2015,71,0.968,0.15
18027,9,5,Germany;Berlin,23.6.2015,65,0.968,0.15
18028,2,4,Germany;Frankfurt,23.6.2015,64,0.968,0.15
18029,11,5,Germany;Berlin,23.6.2015,61,0.968,0.15
18030,5,6,Germany;Dresden,23.6.2015,57,0.968,0.15
18031,10,7,Germany;Frankfurt,23.6.2015,49,0.968,0.15
18032,10,1,Czech republic;Prague,23.6.2015,46,0.968,0.15
18033,10,5,Germany;Berlin,23.6.2015,45,0.968,0.15
18034,9,5,Germany;Berlin,23.6.2015,44,0.968,0.15
18035,8,7,Germany;Frankfurt,23.6.2015,39,0.968,0.15
18036,10,6,Germany;Dresden,23.6.2015,31,0.968,0.15
18037,10,4,Germany;Frankfurt,23.6.2015,30,0.968,0.15
18038,1,7,Germany;Frankfurt,23.6.2015,27,0.968,0.15
18039,1,5,Germany;Berlin,23.6.2015,26,0.968,0.15
18040,1,6,Germany;Dresden,23.6.2015,23,0.968,0.01
18041,3,5,Germany;Berlin,23.6.2015,21,0.968,0.01
18042,7,6,Germany;Dresden,23.6.2015,13,0.968,0.01
18043,6,6,Germany;Dresden,23.6.2015,8,0.968,0
18044,4,7,Germany;Frankfurt,23.6.2015,7,0.968,0
18045,2,1,Czech republic;Prague,23.6.2015,4,0.968,0
18046,5,5,Germany;Berlin,24.6.2015,145,0.968,0.55
18047,10,5,Germany;Berlin,24.6.2015,143,0.968,0.55
18048,7,5,Germany;Berlin,24.6.2015,135,0.968,0.55
18049,4,5,Germany;Berlin,24.6.2015,129,0.968,0.55
18050,5,4,Germany;Frankfurt,24.6.2015,123,0.968,0.55
18051,4,5,Germany;Berlin,24.6.2015,117,0.968,0.55
18052,9,7,Germany;Frankfurt,24.6.2015,114,0.968,0.55
18053,4,5,Germany;Berlin,24.6.2015,104,0.968,0.55
18054,9,1,Czech republic;Prague,24.6.2015,99,0.968,0.4
18055,10,7,Germany;Frankfurt,24.6.2015,97,0.968,0.4
18056,1,4,Germany;Frankfurt,24.6.2015,94,0.968,0.4
18057,5,1,Czech republic;Prague,24.6.2015,92,0.968,0.4
18058,7,5,Germany;Berlin,24.6.2015,91,0.968,0.4
18059,6,5,Germany;Berlin,24.6.2015,81,0.968,0.4
18060,7,5,Germany;Berlin,24.6.2015,75,0.968,0.15
18061,9,7,Germany;Frankfurt,24.6.2015,74,0.968,0.15
18062,2,7,Germany;Frankfurt,24.6.2015,73,0.968,0.15
18063,11,7,Germany;Frankfurt,24.6.2015,68,0.968,0.15
18064,3,7,Germany;Frankfurt,24.6.2015,67,0.968,0.15
18065,3,7,Germany;Frankfurt,24.6.2015,62,0.968,0.15
18066,1,3,Czech republic;Brno,24.6.2015,61,0.968,0.15
18067,6,2,Denmark;Copenhagen,24.6.2015,61,0.968,0.15
18068,4,7,Germany;Frankfurt,24.6.2015,60,0.968,0.15
18069,5,1,Czech republic;Prague,24.6.2015,57,0.968,0.15
18070,9,5,Germany;Berlin,24.6.2015,52,0.968,0.15
18071,7,7,Germany;Frankfurt,24.6.2015,49,0.968,0.15
18072,6,5,Germany;Berlin,24.6.2015,45,0.968,0.15
18073,9,6,Germany;Dresden,24.6.2015,45,0.968,0.15
18074,2,6,Germany;Dresden,24.6.2015,41,0.968,0.15
18075,11,5,Germany;Berlin,24.6.2015,40,0.968,0.15
18076,9,5,Germany;Berlin,24.6.2015,29,0.968,0.15
18077,6,2,Denmark;Copenhagen,24.6.2015,26,0.968,0.15
18078,2,7,Germany;Frankfurt,24.6.2015,22,0.968,0.01
18079,11,2,Denmark;Copenhagen,24.6.2015,17,0.968,0.01
18080,1,1,Czech republic;Prague,24.6.2015,14,0.968,0.01
18081,2,7,Germany;Frankfurt,25.6.2015,148,0.964,0.55
18082,11,5,Germany;Berlin,25.6.2015,147,0.964,0.55
18083,6,7,Germany;Frankfurt,25.6.2015,143,0.964,0.55
18084,8,5,Germany;Berlin,25.6.2015,140,0.964,0.55
18085,9,5,Germany;Berlin,25.6.2015,135,0.964,0.55
18086,6,2,Denmark;Copenhagen,25.6.2015,126,0.964,0.55
18087,9,5,Germany;Berlin,25.6.2015,120,0.964,0.55
18088,8,4,Germany;Frankfurt,25.6.2015,116,0.964,0.55
18089,10,7,Germany;Frankfurt,25.6.2015,109,0.964,0.55
18090,6,4,Germany;Frankfurt,25.6.2015,106,0.964,0.55
18091,11,7,Germany;Frankfurt,25.6.2015,100,0.964,0.55
18092,8,3,Czech republic;Ostrava,25.6.2015,92,0.964,0.4
18093,11,5,Germany;Berlin,25.6.2015,87,0.964,0.4
18094,10,5,Germany;Berlin,25.6.2015,86,0.964,0.4
18095,9,5,Germany;Berlin,25.6.2015,84,0.964,0.4
18096,9,5,Germany;Berlin,25.6.2015,78,0.964,0.4
18097,2,6,Germany;Dresden,25.6.2015,70,0.964,0.15
18098,11,5,Germany;Berlin,25.6.2015,63,0.964,0.15
18099,9,5,Germany;Berlin,25.6.2015,51,0.964,0.15
18100,3,5,Germany;Berlin,25.6.2015,49,0.964,0.15
18101,8,7,Germany;Frankfurt,25.6.2015,43,0.964,0.15
18102,6,5,Germany;Berlin,25.6.2015,41,0.964,0.15
18103,4,5,Germany;Berlin,25.6.2015,36,0.964,0.15
18104,10,3,Czech republic;Ostrava,25.6.2015,36,0.964,0.15
18105,5,5,Germany;Berlin,25.6.2015,33,0.964,0.15
18106,10,5,Germany;Berlin,25.6.2015,28,0.964,0.15
18107,2,5,Germany;Berlin,25.6.2015,28,0.964,0.15
18108,6,1,Czech republic;Prague,25.6.2015,25,0.964,0.01
18109,2,3,Czech republic;Brno,25.6.2015,24,0.964,0.01
18110,2,2,Denmark;Copenhagen,25.6.2015,19,0.964,0.01
18111,4,7,Germany;Frankfurt,25.6.2015,16,0.964,0.01
18112,6,3,Czech republic;Brno,25.6.2015,15,0.964,0.01
18113,7,7,Germany;Frankfurt,25.6.2015,8,0.964,0
18114,9,5,Germany;Berlin,25.6.2015,8,0.964,0
18115,4,2,Denmark;Copenhagen,25.6.2015,7,0.964,0
18116,6,5,Germany;Berlin,25.6.2015,6,0.964,0
18117,10,3,Czech republic;Ostrava,25.6.2015,5,0.964,0
18118,1,7,Germany;Frankfurt,26.6.2015,142,0.968,0.55
18119,2,7,Germany;Frankfurt,26.6.2015,140,0.968,0.55
18120,2,5,Germany;Berlin,26.6.2015,138,0.968,0.55
18121,4,3,Czech republic;Brno,26.6.2015,135,0.968,0.55
18122,8,5,Germany;Berlin,26.6.2015,130,0.968,0.55
18123,5,3,Czech republic;Brno,26.6.2015,130,0.968,0.55
18124,2,7,Germany;Frankfurt,26.6.2015,130,0.968,0.55
18125,3,7,Germany;Frankfurt,26.6.2015,129,0.968,0.55
18126,8,5,Germany;Berlin,26.6.2015,127,0.968,0.55
18127,5,5,Germany;Berlin,26.6.2015,121,0.968,0.55
18128,3,5,Germany;Berlin,26.6.2015,120,0.968,0.55
18129,6,5,Germany;Berlin,26.6.2015,120,0.968,0.55
18130,7,5,Germany;Berlin,26.6.2015,119,0.968,0.55
18131,8,6,Germany;Dresden,26.6.2015,118,0.968,0.55
18132,2,2,Denmark;Copenhagen,26.6.2015,117,0.968,0.55
18133,6,4,Germany;Frankfurt,26.6.2015,110,0.968,0.55
18134,4,7,Germany;Frankfurt,26.6.2015,109,0.968,0.55
18135,2,1,Czech republic;Prague,26.6.2015,108,0.968,0.55
18136,6,3,Czech republic;Brno,26.6.2015,106,0.968,0.55
18137,6,7,Germany;Frankfurt,26.6.2015,104,0.968,0.55
18138,3,2,Denmark;Copenhagen,26.6.2015,104,0.968,0.55
18139,2,7,Germany;Frankfurt,26.6.2015,103,0.968,0.55
18140,5,2,Denmark;Copenhagen,26.6.2015,101,0.968,0.55
18141,7,5,Germany;Berlin,26.6.2015,98,0.968,0.4
18142,9,2,Denmark;Copenhagen,26.6.2015,98,0.968,0.4
18143,2,7,Germany;Frankfurt,26.6.2015,97,0.968,0.4
18144,9,3,Czech republic;Ostrava,26.6.2015,97,0.968,0.4
18145,7,5,Germany;Berlin,26.6.2015,95,0.968,0.4
18146,11,5,Germany;Berlin,26.6.2015,93,0.968,0.4
18147,3,5,Germany;Berlin,26.6.2015,86,0.968,0.4
18148,5,1,Czech republic;Prague,26.6.2015,84,0.968,0.4
18149,5,6,Germany;Dresden,26.6.2015,83,0.968,0.4
18150,3,6,Germany;Dresden,26.6.2015,81,0.968,0.4
18151,8,1,Czech republic;Prague,26.6.2015,77,0.968,0.4
18152,5,6,Germany;Dresden,26.6.2015,68,0.968,0.15
18153,8,5,Germany;Berlin,26.6.2015,66,0.968,0.15
18154,9,5,Germany;Berlin,26.6.2015,64,0.968,0.15
18155,11,5,Germany;Berlin,26.6.2015,64,0.968,0.15
18156,4,3,Czech republic;Brno,26.6.2015,62,0.968,0.15
18157,8,5,Germany;Berlin,26.6.2015,59,0.968,0.15
18158,7,5,Germany;Berlin,26.6.2015,57,0.968,0.15
18159,11,4,Germany;Frankfurt,26.6.2015,50,0.968,0.15
18160,11,5,Germany;Berlin,26.6.2015,46,0.968,0.15
18161,9,7,Germany;Frankfurt,26.6.2015,33,0.968,0.15
18162,5,2,Denmark;Copenhagen,26.6.2015,18,0.968,0.01
18163,11,7,Germany;Frankfurt,26.6.2015,16,0.968,0.01
18164,2,7,Germany;Frankfurt,26.6.2015,6,0.968,0
18165,6,5,Germany;Berlin,26.6.2015,4,0.968,0
18166,10,3,Czech republic;Ostrava,27.6.2015,147,0.974,0.55
18167,2,4,Germany;Frankfurt,27.6.2015,146,0.974,0.55
18168,3,5,Germany;Berlin,27.6.2015,142,0.974,0.55
18169,5,3,Czech republic;Brno,27.6.2015,137,0.974,0.55
18170,6,7,Germany;Frankfurt,27.6.2015,133,0.974,0.55
18171,8,7,Germany;Frankfurt,27.6.2015,130,0.974,0.55
18172,10,7,Germany;Frankfurt,27.6.2015,124,0.974,0.55
18173,3,1,Czech republic;Prague,27.6.2015,112,0.974,0.55
18174,8,4,Germany;Frankfurt,27.6.2015,107,0.974,0.55
18175,1,7,Germany;Frankfurt,27.6.2015,106,0.974,0.55
18176,1,4,Germany;Frankfurt,27.6.2015,102,0.974,0.55
18177,5,5,Germany;Berlin,27.6.2015,100,0.974,0.55
18178,8,5,Germany;Berlin,27.6.2015,100,0.974,0.55
18179,8,6,Germany;Dresden,27.6.2015,96,0.974,0.4
18180,3,6,Germany;Dresden,27.6.2015,96,0.974,0.4
18181,4,7,Germany;Frankfurt,27.6.2015,84,0.974,0.4
18182,2,7,Germany;Frankfurt,27.6.2015,83,0.974,0.4
18183,1,7,Germany;Frankfurt,27.6.2015,82,0.974,0.4
18184,4,2,Denmark;Copenhagen,27.6.2015,80,0.974,0.4
18185,7,6,Germany;Dresden,27.6.2015,76,0.974,0.4
18186,3,1,Czech republic;Prague,27.6.2015,75,0.974,0.15
18187,8,5,Germany;Berlin,27.6.2015,75,0.974,0.15
18188,11,5,Germany;Berlin,27.6.2015,71,0.974,0.15
18189,1,5,Germany;Berlin,27.6.2015,68,0.974,0.15
18190,2,7,Germany;Frankfurt,27.6.2015,67,0.974,0.15
18191,4,5,Germany;Berlin,27.6.2015,62,0.974,0.15
18192,3,7,Germany;Frankfurt,27.6.2015,61,0.974,0.15
18193,4,5,Germany;Berlin,27.6.2015,59,0.974,0.15
18194,2,3,Czech republic;Brno,27.6.2015,58,0.974,0.15
18195,11,6,Germany;Dresden,27.6.2015,44,0.974,0.15
18196,9,3,Czech republic;Ostrava,27.6.2015,39,0.974,0.15
18197,5,7,Germany;Frankfurt,27.6.2015,36,0.974,0.15
18198,8,7,Germany;Frankfurt,27.6.2015,31,0.974,0.15
18199,11,5,Germany;Berlin,27.6.2015,18,0.974,0.01
18200,8,3,Czech republic;Ostrava,27.6.2015,18,0.974,0.01
18201,7,5,Germany;Berlin,27.6.2015,15,0.974,0.01
18202,8,6,Germany;Dresden,27.6.2015,12,0.974,0.01
18203,4,6,Germany;Dresden,27.6.2015,11,0.974,0.01
18204,6,5,Germany;Berlin,27.6.2015,8,0.974,0
18205,8,4,Germany;Frankfurt,27.6.2015,1,0.974,0
18206,10,5,Germany;Berlin,29.6.2015,146,0.965,0.55
18207,9,7,Germany;Frankfurt,29.6.2015,139,0.965,0.55
18208,11,3,Czech republic;Ostrava,29.6.2015,138,0.965,0.55
18209,2,4,Germany;Frankfurt,29.6.2015,138,0.965,0.55
18210,2,3,Czech republic;Brno,29.6.2015,137,0.965,0.55
18211,8,2,Denmark;Copenhagen,29.6.2015,131,0.965,0.55
18212,11,5,Germany;Berlin,29.6.2015,130,0.965,0.55
18213,5,5,Germany;Berlin,29.6.2015,118,0.965,0.55
18214,3,4,Germany;Frankfurt,29.6.2015,117,0.965,0.55
18215,1,5,Germany;Berlin,29.6.2015,114,0.965,0.55
18216,6,2,Denmark;Copenhagen,29.6.2015,112,0.965,0.55
18217,9,7,Germany;Frankfurt,29.6.2015,99,0.965,0.4
18218,7,4,Germany;Frankfurt,29.6.2015,87,0.965,0.4
18219,11,5,Germany;Berlin,29.6.2015,78,0.965,0.4
18220,4,2,Denmark;Copenhagen,29.6.2015,75,0.965,0.15
18221,10,4,Germany;Frankfurt,29.6.2015,75,0.965,0.15
18222,11,2,Denmark;Copenhagen,29.6.2015,71,0.965,0.15
18223,5,5,Germany;Berlin,29.6.2015,70,0.965,0.15
18224,10,5,Germany;Berlin,29.6.2015,69,0.965,0.15
18225,5,5,Germany;Berlin,29.6.2015,66,0.965,0.15
18226,2,4,Germany;Frankfurt,29.6.2015,60,0.965,0.15
18227,7,7,Germany;Frankfurt,29.6.2015,57,0.965,0.15
18228,11,5,Germany;Berlin,29.6.2015,54,0.965,0.15
18229,10,5,Germany;Berlin,29.6.2015,53,0.965,0.15
18230,9,5,Germany;Berlin,29.6.2015,52,0.965,0.15
18231,4,1,Czech republic;Prague,29.6.2015,51,0.965,0.15
18232,7,7,Germany;Frankfurt,29.6.2015,48,0.965,0.15
18233,11,4,Germany;Frankfurt,29.6.2015,48,0.965,0.15
18234,8,5,Germany;Berlin,29.6.2015,48,0.965,0.15
18235,4,7,Germany;Frankfurt,29.6.2015,40,0.965,0.15
18236,7,5,Germany;Berlin,29.6.2015,40,0.965,0.15
18237,4,5,Germany;Berlin,29.6.2015,38,0.965,0.15
18238,3,5,Germany;Berlin,29.6.2015,37,0.965,0.15
18239,5,4,Germany;Frankfurt,29.6.2015,30,0.965,0.15
18240,11,5,Germany;Berlin,29.6.2015,25,0.965,0.01
18241,10,5,Germany;Berlin,29.6.2015,24,0.965,0.01
18242,4,5,Germany;Berlin,29.6.2015,23,0.965,0.01
18243,1,5,Germany;Berlin,29.6.2015,23,0.965,0.01
18244,11,7,Germany;Frankfurt,29.6.2015,12,0.965,0.01
18245,10,3,Czech republic;Ostrava,29.6.2015,8,0.965,0
18246,11,5,Germany;Berlin,29.6.2015,8,0.965,0
18247,1,4,Germany;Frankfurt,29.6.2015,3,0.965,0
18248,5,5,Germany;Berlin,29.6.2015,3,0.965,0
18249,4,7,Germany;Frankfurt,29.6.2015,2,0.965,0
18250,9,3,Czech republic;Ostrava,30.6.2015,149,0.969,0.55
18251,6,5,Germany;Berlin,30.6.2015,148,0.969,0.55
18252,8,7,Germany;Frankfurt,30.6.2015,147,0.969,0.55
18253,3,6,Germany;Dresden,30.6.2015,145,0.969,0.55
18254,11,3,Czech republic;Ostrava,30.6.2015,136,0.969,0.55
18255,2,7,Germany;Frankfurt,30.6.2015,131,0.969,0.55
18256,7,6,Germany;Dresden,30.6.2015,125,0.969,0.55
18257,3,3,Czech republic;Brno,30.6.2015,124,0.969,0.55
18258,2,3,Czech republic;Brno,30.6.2015,124,0.969,0.55
18259,9,5,Germany;Berlin,30.6.2015,116,0.969,0.55
18260,8,1,Czech republic;Prague,30.6.2015,112,0.969,0.55
18261,7,7,Germany;Frankfurt,30.6.2015,108,0.969,0.55
18262,6,5,Germany;Berlin,30.6.2015,104,0.969,0.55
18263,9,5,Germany;Berlin,30.6.2015,99,0.969,0.4
18264,8,5,Germany;Berlin,30.6.2015,98,0.969,0.4
18265,3,5,Germany;Berlin,30.6.2015,91,0.969,0.4
18266,1,5,Germany;Berlin,30.6.2015,74,0.969,0.15
18267,2,1,Czech republic;Prague,30.6.2015,67,0.969,0.15
18268,9,6,Germany;Dresden,30.6.2015,65,0.969,0.15
18269,7,5,Germany;Berlin,30.6.2015,63,0.969,0.15
18270,2,2,Denmark;Copenhagen,30.6.2015,62,0.969,0.15
18271,9,7,Germany;Frankfurt,30.6.2015,60,0.969,0.15
18272,3,4,Germany;Frankfurt,30.6.2015,53,0.969,0.15
18273,9,7,Germany;Frankfurt,30.6.2015,53,0.969,0.15
18274,9,7,Germany;Frankfurt,30.6.2015,51,0.969,0.15
18275,6,4,Germany;Frankfurt,30.6.2015,50,0.969,0.15
18276,10,7,Germany;Frankfurt,30.6.2015,50,0.969,0.15
18277,4,7,Germany;Frankfurt,30.6.2015,47,0.969,0.15
18278,9,3,Czech republic;Ostrava,30.6.2015,46,0.969,0.15
18279,1,5,Germany;Berlin,30.6.2015,45,0.969,0.15
18280,4,2,Denmark;Copenhagen,30.6.2015,37,0.969,0.15
18281,9,1,Czech republic;Prague,30.6.2015,35,0.969,0.15
18282,1,5,Germany;Berlin,30.6.2015,34,0.969,0.15
18283,8,4,Germany;Frankfurt,30.6.2015,27,0.969,0.15
18284,1,7,Germany;Frankfurt,30.6.2015,21,0.969,0.01
18285,3,5,Germany;Berlin,30.6.2015,20,0.969,0.01
18286,3,2,Denmark;Copenhagen,30.6.2015,19,0.969,0.01
18287,5,3,Czech republic;Brno,30.6.2015,17,0.969,0.01
18288,4,7,Germany;Frankfurt,30.6.2015,9,0.969,0
18289,1,5,Germany;Berlin,30.6.2015,9,0.969,0
18290,2,7,Germany;Frankfurt,30.6.2015,8,0.969,0
18291,3,5,Germany;Berlin,1.7.2015,148,0.969,0.55
18292,9,1,Czech republic;Prague,1.7.2015,147,0.969,0.55
18293,2,5,Germany;Berlin,1.7.2015,145,0.969,0.55
18294,3,4,Germany;Frankfurt,1.7.2015,144,0.969,0.55
18295,9,7,Germany;Frankfurt,1.7.2015,143,0.969,0.55
18296,5,3,Czech republic;Brno,1.7.2015,143,0.969,0.55
18297,7,7,Germany;Frankfurt,1.7.2015,140,0.969,0.55
18298,9,2,Denmark;Copenhagen,1.7.2015,135,0.969,0.55
18299,7,7,Germany;Frankfurt,1.7.2015,130,0.969,0.55
18300,1,5,Germany;Berlin,1.7.2015,130,0.969,0.55
18301,10,5,Germany;Berlin,1.7.2015,128,0.969,0.55
18302,1,5,Germany;Berlin,1.7.2015,128,0.969,0.55
18303,10,1,Czech republic;Prague,1.7.2015,124,0.969,0.55
18304,8,3,Czech republic;Ostrava,1.7.2015,122,0.969,0.55
18305,2,1,Czech republic;Prague,1.7.2015,119,0.969,0.55
18306,6,7,Germany;Frankfurt,1.7.2015,117,0.969,0.55
18307,2,5,Germany;Berlin,1.7.2015,112,0.969,0.55
18308,5,5,Germany;Berlin,1.7.2015,109,0.969,0.55
18309,2,7,Germany;Frankfurt,1.7.2015,106,0.969,0.55
